+2.95500E+2	+2.20200E-1	+1.17506E-1	+1.64742E-1
+2.96000E+2	+2.22366E-1	+1.20770E-1	+1.69359E-1
+2.96500E+2	+2.19879E-1	+1.23827E-1	+1.73714E-1
+2.97000E+2	+2.23938E-1	+1.26619E-1	+1.77709E-1
+2.97500E+2	+2.27203E-1	+1.29118E-1	+1.81226E-1
+2.98000E+2	+2.35046E-1	+1.31729E-1	+1.84997E-1
+2.98500E+2	+2.37640E-1	+1.34911E-1	+1.89492E-1
+2.99000E+2	+2.50519E-1	+1.38937E-1	+1.95249E-1
+2.99500E+2	+2.52106E-1	+1.43671E-1	+2.01995E-1
+3.00000E+2	+2.63123E-1	+1.48827E-1	+2.09304E-1
+3.00500E+2	+2.70264E-1	+1.54679E-1	+2.17600E-1
+3.01000E+2	+2.79190E-1	+1.61188E-1	+2.26856E-1
+3.01500E+2	+2.88376E-1	+1.68282E-1	+2.36914E-1
+3.02000E+2	+2.94312E-1	+1.75707E-1	+2.47351E-1
+3.02500E+2	+3.07068E-1	+1.83473E-1	+2.58468E-1
+3.03000E+2	+3.16330E-1	+1.91421E-1	+2.69678E-1
+3.03500E+2	+3.32962E-1	+1.99676E-1	+2.81417E-1
+3.04000E+2	+3.36807E-1	+2.07769E-1	+2.92902E-1
+3.04500E+2	+3.47763E-1	+2.15337E-1	+3.03566E-1
+3.05000E+2	+3.65341E-1	+2.22243E-1	+3.13352E-1
+3.05500E+2	+3.75580E-1	+2.28562E-1	+3.22286E-1
+3.06000E+2	+3.82767E-1	+2.34871E-1	+3.31189E-1
+3.06500E+2	+3.89420E-1	+2.40955E-1	+3.39800E-1
+3.07000E+2	+3.93799E-1	+2.45610E-1	+3.46393E-1
+3.07500E+2	+4.02664E-1	+2.48910E-1	+3.50824E-1
+3.08000E+2	+4.08356E-1	+2.51143E-1	+3.54285E-1
+3.08500E+2	+4.08768E-1	+2.51893E-1	+3.55410E-1
+3.09000E+2	+4.07059E-1	+2.50648E-1	+3.53657E-1
+3.09500E+2	+3.97064E-1	+2.46849E-1	+3.48175E-1
+3.10000E+2	+3.85513E-1	+2.40898E-1	+3.39922E-1
+3.10500E+2	+3.77838E-1	+2.33788E-1	+3.29821E-1
+3.11000E+2	+3.65906E-1	+2.26572E-1	+3.19605E-1
+3.11500E+2	+3.51776E-1	+2.19585E-1	+3.09689E-1
+3.12000E+2	+3.50067E-1	+2.13056E-1	+3.00429E-1
+3.12500E+2	+3.43964E-1	+2.06902E-1	+2.91725E-1
+3.13000E+2	+3.35114E-1	+2.01211E-1	+2.83692E-1
+3.13500E+2	+3.17810E-1	+1.95737E-1	+2.75828E-1
